N,P,K,temperature,humidity,ph,rainfall,label
9,10,10,22.413754838177102,93.4880486382643,5.974151259683447,101.45340592456861,orange
9,10,10,22.36293730593572,93.51889650668238,6.0476634261698825,101.59143718760558,orange
9,10,10,22.404491430667164,93.67302844865357,5.970357133807858,101.44081561934763,orange
9,10,10,22.38108170522885,93.38828091818894,6.028319933954259,101.59394984222072,orange
9,10,10,22.402694983673722,93.49129792865558,5.887776009421603,101.43513967690582,orange
13,16,8,34.66305863941927,93.14957712859126,6.9697615084341935,100.16908277042562,orange
13,16,8,34.82067251100437,92.90496730624288,6.867352716946223,100.11137282098456,orange
13,16,8,34.73687620278339,93.0806276884283,6.767848959491181,100.106082640542,orange
13,16,8,34.64874099508799,93.04944473175975,6.742577561365168,100.23000816158623,orange
13,16,8,34.80695993480024,93.22312079618843,6.915489196148589,100.1748302872044,orange
13,16,8,34.860358122009515,93.14059061489769,7.080320078789401,100.28451114502575,orange
13,16,8,34.73227836950431,93.1840682935645,6.987641846200143,100.19098734929368,orange
13,16,8,34.66539440848264,93.22956919164395,7.028897896024499,100.17355869355308,orange
13,16,8,34.73670017821568,92.94183491832726,6.952377773350971,100.36046064060395,orange
13,16,8,34.85962249521906,93.13598450117996,6.994200323426709,100.20196229301793,orange
15,9,11,11.509086209120115,94.13234832526693,7.880108842191354,108.82416724408293,orange
15,9,11,11.483099387848474,93.96171730367276,7.83667733732481,108.94742647075407,orange
15,9,11,11.439285126889432,94.0063436742195,7.936482336157921,108.78252118676203,orange
15,9,11,11.395421772676391,94.1023189326312,8.03319732163857,109.10827910123531,orange
15,9,11,11.56480977973519,94.15714204546624,7.828722928606091,108.72830779566272,orange
15,9,11,11.467828286945469,94.21459561271047,7.8778402389805775,108.91630444633907,orange
15,9,11,11.36314568532219,94.10065124798054,8.08427430356641,108.64944053204125,orange
15,9,11,11.601149212452762,94.03771935032114,7.896165226884838,108.74316937198574,orange
15,9,11,11.357485277374609,93.94635556145181,7.766799351013463,108.92835306358154,orange
15,9,11,11.454701670558457,94.20884313027382,7.915713128698247,108.86345614654726,orange
29,11,5,23.14312737965248,91.9847252619038,7.445087937376276,104.32479411756258,orange
29,11,5,23.096639642576775,91.98566093156614,7.61135273878593,104.38004357610122,orange
29,11,5,23.044923427623885,92.0185242678066,7.58720352844851,104.47752084363202,orange
29,11,5,23.11847420589858,91.97442177685357,7.719767301279075,104.3729413102294,orange
29,11,5,23.20563299232494,91.93499138671069,7.4736594317070315,104.33266083055553,orange
29,11,5,23.22926049533626,91.98395942400194,7.4747280493270605,104.45476812986213,orange
29,11,5,23.059624632455403,92.00161050402603,7.599548547857472,104.50226719206032,orange
29,11,5,23.148501297587917,92.0176848215188,7.557713508747498,104.39450536635951,orange
29,11,5,23.09353128850745,92.18528786763143,7.786276034161314,104.52106787386587,orange
29,11,5,23.161830093039228,91.83907808340541,7.744053876671212,104.63807481569702,orange
1,15,9,29.859623683843605,94.4801252421689,7.660115360681143,115.4378339520635,orange
1,15,9,29.852316949200013,94.55060006665155,7.519414429645326,115.5791115781575,orange
1,15,9,29.81832471515297,94.70954719528557,7.45427605502375,115.31509231140318,orange
1,15,9,30.064301035910407,94.60243579689876,7.441136700271172,115.31776842981058,orange
1,15,9,29.976695022497715,94.56179130530222,7.427123356783004,115.13816369605848,orange
1,15,9,30.26912402988996,94.4358019086322,7.573847192224885,115.31167209718069,orange
1,15,9,29.970189730852212,94.52166031053605,7.478794083159106,115.36591508726508,orange
1,15,9,29.97257849534838,94.82128441600594,7.562270817087505,115.5601315288805,orange
1,15,9,29.977508325232936,94.64095554313609,7.708762555151784,115.35650865201167,orange
1,15,9,29.97903635911477,94.48176156439811,7.622553619537822,115.24496824576816,orange
18,5,11,20.875900947722155,91.0503803731856,6.346036627343395,102.30322909919978,orange
18,5,11,20.874292578084837,91.00617076105517,6.38800779731123,102.38268149251682,orange
18,5,11,20.862996607922252,91.04186471583284,6.1675266742510395,102.49023522843167,orange
18,5,11,20.73698549098796,90.8316282524027,6.208127680880192,102.39060563846368,orange
18,5,11,20.860096062172694,90.91638850514748,6.204826582254916,102.39214675381311,orange
18,5,11,20.699896577147147,90.71409853756714,6.226462218357677,102.51819522915133,orange
18,5,11,20.86088413123383,90.86596909267327,6.0871543109522195,102.46812550712251,orange
18,5,11,20.884483360597887,90.94698249804881,6.28656954856239,102.41877966629373,orange
18,5,11,20.893325982399748,90.97607727482634,6.118694037001321,102.54536490361026,orange
18,5,11,20.88614079908641,90.96185079667785,6.299442496420537,102.39066666671698,orange
14,22,9,17.124243583761082,91.14523753898503,6.511913722846705,112.57608711589288,orange
14,22,9,17.30076676832161,91.15161508340846,6.4848924658272535,112.60779828234921,orange
14,22,9,17.320299644523367,91.19090550759415,6.38715708332001,112.49980751078955,orange
14,22,9,17.283845135376925,91.15147082035118,6.421586828036049,112.43386641870896,orange
14,22,9,17.289812136906495,91.08560555326487,6.582219567043567,112.5688447369996,orange
14,22,9,17.19935967666623,90.92390690480346,6.482822350899758,112.3864271355082,orange
14,22,9,17.246201759578994,91.17708589286579,6.609755683326389,112.34872720517068,orange
14,22,9,17.382667408957694,91.10668764615869,6.559750510017314,112.49122480644053,orange
14,22,9,17.268466006873627,91.20132754470016,6.687702866941731,112.64216269389935,orange
14,22,9,17.354737396966087,91.1777669554217,6.452746233583927,112.52720321572502,orange
33,15,7,15.866916715646873,91.62101270051296,7.604283527161772,109.85267462041037,orange
33,15,7,16.063304637482346,91.6352787310331,7.679172123841594,109.76489196994797,orange
33,15,7,15.731189866375509,91.71764270655844,7.733657356556286,109.57512189853941,orange
33,15,7,15.792673594787857,91.61874798332893,7.700660608049228,109.84419290986659,orange
33,15,7,15.959579189987322,91.69713084683312,7.604756639827745,109.84710993624736,orange
33,15,7,15.799728115524402,91.82877841688811,7.732778656635536,109.74376096176883,orange
33,15,7,15.653621198484124,91.67644220153016,7.616863300585019,109.77557873128767,orange
33,15,7,15.87778232595525,91.69021535293548,7.541760558387529,109.71158615308997,orange
33,15,7,15.857177999350496,91.95913369401126,7.751178275657224,109.80686412490184,orange
33,15,7,15.771275126353194,91.58305944664014,7.74916874820929,109.66012304558669,orange
4,6,7,22.904799514757205,90.94096403526241,6.709616324238342,112.54873226443466,orange
4,6,7,23.053229848784675,91.10751701587297,6.496182678531672,112.84076083302364,orange
4,6,7,23.13258840731233,91.31354318921204,6.80437516194495,112.7122332084628,orange
4,6,7,23.07358914751332,91.24093770769804,6.611464884313993,112.79409439975005,orange
4,6,7,23.097785536843947,91.08627091972919,6.677531646250377,112.68953773248418,orange
4,6,7,23.112858727304772,91.02665564985215,6.8219338417254995,112.74140899487234,orange
4,6,7,22.91753844325213,91.22384851202958,6.780552783170702,112.64217935060498,orange
4,6,7,23.00623599199284,91.32390058836359,6.714346591087252,112.7216750505053,orange
4,6,7,22.882456586033157,91.23529214440674,6.571640324041951,112.68003151613753,orange
4,6,7,22.855636475636004,90.98717536148757,6.72048717595732,112.59689741133714,orange
17,16,14,16.32056012132177,92.26793448409768,6.728839951451864,102.9027608943394,orange
17,16,14,16.337507314643286,92.25592002115957,6.591527474042116,102.9249665453797,orange
17,16,14,16.463117805854687,92.00939753489173,6.830093871858303,103.05665022691068,orange
17,16,14,16.419326181089787,92.06458024155808,6.587793673839271,103.0188300141651,orange
17,16,14,16.45858981661677,92.15082940889447,6.672938651791165,103.18071841312695,orange
17,16,14,16.394046749778493,92.12517000654478,6.811446659449311,103.04177685392865,orange
17,16,14,16.3962036816675,92.34285659944601,6.674402798263966,103.04248997765377,orange
17,16,14,16.245342951606958,92.24520527989283,6.728470842509885,103.00188263564554,orange
17,16,14,16.42466156734395,92.17948989443171,6.684511838473274,102.89396660868456,orange
17,16,14,16.311237373318118,92.33693731435152,6.632252298734657,103.06469739035114,orange
12,20,10,24.394297462718527,93.04911124123338,6.605955760706525,109.5965798550259,orange
12,20,10,24.506175763418767,93.17257342363034,6.552615521047955,109.3071912624817,orange
12,20,10,24.515136960012505,93.04639509856281,6.559935680722391,109.4691696512959,orange
12,20,10,24.468571726143974,93.08070969188705,6.488880841183216,109.41525942878143,orange
12,20,10,24.470182923367812,93.09973813960698,6.439415455389598,109.55014114212213,orange
12,20,10,24.386673000134298,92.98193626630281,6.386890343556298,109.39598243912332,orange
12,20,10,24.45420596757313,93.08271308077038,6.569306524282808,109.46286678179985,orange
12,20,10,24.309169593969497,92.94870833617556,6.4077371614177245,109.4259788772155,orange
12,20,10,24.489118958013524,92.97063962238059,6.51686506176552,109.4033110703571,orange
12,20,10,24.524261190966367,93.28097099950494,6.4007159486516985,109.55553523124199,orange
34,29,8,31.999816805419485,91.19196868284367,6.227408500375486,105.40155554805513,orange
34,29,8,31.848944718595458,91.04136095943367,6.5057263843888755,105.50589022526384,orange
34,29,8,32.02116155697647,91.22929954901991,6.450488243114251,105.26844724041443,orange
34,29,8,31.963364474409094,91.39889984975106,6.31009376779958,105.23162792898475,orange
34,29,8,31.760201366449458,91.17361261930833,6.515793330874193,105.3288237756092,orange
34,29,8,32.01725607052543,91.09246407296216,6.375574490685349,105.24766245217043,orange
34,29,8,31.86399555838567,91.25268019757934,6.55503007996846,105.3674946272852,orange
34,29,8,31.942099815590666,91.17850422572856,6.407443781258585,105.37811497706488,orange
34,29,8,31.771854638641965,91.11532096200051,6.412025138601544,105.31035444569153,orange
34,29,8,31.976766772244655,91.17423560431688,6.515591266428951,105.43636342528482,orange
39,28,10,31.316449040578174,91.58145730059644,7.085276553969228,109.15337871781048,orange
39,28,10,31.30889038766147,91.25712776576627,7.083793079696965,109.18822794793589,orange
39,28,10,31.20989542155531,91.45002857516066,7.102033402167027,109.22230563139186,orange
39,28,10,31.52301269350731,91.35938014829715,7.3335400383226785,109.29831900113473,orange
39,28,10,31.55489639842358,91.52192529720588,7.212372591628828,109.03420413269123,orange
39,28,10,31.168194411793305,91.58778773002021,7.121740741491497,109.21920781828463,orange
39,28,10,31.488770774903887,91.38619158614003,7.140502838615094,109.00659463399315,orange
39,28,10,31.320222618347874,91.49374023468746,7.2712758023288835,109.09928575769443,orange
39,28,10,31.309661752326473,91.63091770373579,7.126579610808261,109.04010407957223,orange
39,28,10,31.554893524033048,91.56420210222481,7.14977601148765,109.18394753970199,orange
31,25,12,18.02890410181118,89.90693610096126,7.057545555855291,111.71986565611535,orange
31,25,12,18.037643813083452,89.9727323104964,6.908610553163548,111.80847045702674,orange
31,25,12,18.099417450324975,89.89286557777311,6.849581737586013,111.70249245991435,orange
31,25,12,18.078577890112527,89.92597515818443,6.9550113560279065,111.64358305199326,orange
31,25,12,17.921018884828367,89.92762002156137,6.947329238582453,111.8237665146166,orange
31,25,12,18.236587727266453,89.91659242495986,7.048818360144093,111.77064734874399,orange
31,25,12,18.07754708875032,90.0894121343025,6.989084766162662,111.84339118952305,orange
31,25,12,18.000440671274557,90.22844202561598,7.063673630109727,111.8470045043395,orange
31,25,12,18.142515012986767,90.15783552489182,6.964919388914195,111.8609250917944,orange
31,25,12,18.12493288853174,90.06128374296527,6.8991365342200766,111.81587858591567,orange
12,6,8,30.84336046344631,93.02366619988526,6.342524650145698,107.2466762673826,orange
12,6,8,30.755434644036484,92.96406875848032,6.393716506116226,107.44306919091078,orange
12,6,8,30.895275150753736,92.86073712211459,6.324984588862796,107.45796006845607,orange
12,6,8,30.739161002965115,92.81008591708171,6.392072287469167,107.46283707261823,orange
12,6,8,30.858823678149328,92.78564078824351,6.5181153143188935,107.09053550754265,orange
12,6,8,30.914270688957398,92.99553858558815,6.3819136189556875,107.20402952640299,orange
12,6,8,30.814861116828403,92.90494835795218,6.517304948406249,107.45745361357858,orange
12,6,8,30.831831765771163,92.74398680429053,6.3738743732371725,107.39507259598363,orange
12,6,8,30.722119893773588,92.9158588745863,6.446197989014335,107.56773321786248,orange
12,6,8,30.935279586614033,92.95252237063946,6.437345327331329,107.31578557748334,orange
12,29,13,22.3223688329499,91.54674471535384,7.63597428066883,118.06422356702735,orange
12,29,13,22.497759730911525,91.45849674585163,7.708346796946322,118.09067935008999,orange
12,29,13,22.419914798209753,91.69506393040842,7.610080961722558,118.01683191788321,orange
12,29,13,22.36268219623814,91.55379366857623,7.647448589851552,118.06920507031364,orange
12,29,13,22.537936325496982,91.64650573672759,7.42750177548462,117.70175339340175,orange
12,29,13,22.4150797346904,91.70722498458113,7.553238594603547,117.93826137623844,orange
12,29,13,22.42859190094461,91.46503812458421,7.333971168589404,117.94566238629785,orange
12,29,13,22.454846621318474,91.60364204329744,7.477338380284172,118.02577737244049,orange
12,29,13,22.46539791886353,91.55168906461908,7.584481880246212,117.94014929017392,orange
12,29,13,22.288120250703088,91.53326418995275,7.644028293014096,118.09249793150096,orange
26,11,11,13.75842229932912,90.90530658823278,7.517384272093729,106.39290722000305,orange
26,11,11,13.848054627107965,91.1153395051642,7.499323870630754,106.17549642932433,orange
26,11,11,13.731287491275552,90.83931372623374,7.519123652793519,106.33153494514441,orange
26,11,11,13.565935943436534,91.10044539650924,7.499758359137249,106.35249156390795,orange
26,11,11,13.70588700107397,91.05625604921941,7.654462636439087,106.51418269736754,orange
26,11,11,13.818478095620403,90.89911397797586,7.500406156919216,106.37857529287183,orange
26,11,11,13.66449391019317,90.96423322826399,7.42873240773957,106.30631268619076,orange
26,11,11,13.7081198470407,90.80673797020273,7.697734113071841,106.4506294963284,orange
26,11,11,13.723289845600192,90.8301859802562,7.648233626501888,106.20671099654486,orange
26,11,11,13.764146666198684,90.95696479142991,7.657903749813586,106.22292367784776,orange
19,24,15,20.526280492558996,93.70380813330883,7.266831179809164,111.93082587644733,orange
19,24,15,20.466332510210165,93.83718996630492,7.068942783069769,111.71687866403782,orange
19,24,15,20.535193392660705,93.70876210597055,7.108561559079188,111.75840815415866,orange
19,24,15,20.365683450831664,93.90041098718469,7.232098266497604,111.9515300569565,orange
19,24,15,20.335073620883,93.73863388890084,7.037087864972563,111.7589810112579,orange
19,24,15,20.665308140706287,93.85618186243113,7.2244594532689295,111.88181666906306,orange
